issue_id	source_packet	assistant_label	first_pass_label	first_pass_confidence	first_pass_evidence_span	first_pass_notes	selection_score	selection_reason	audit_bucket	audit_score	priority_score	original_assistant_label	suggested_label	silver_label	heuristic_label	tfidf_label	modernbert_label	mpnet_label	issue_ledger_label	structured_label	assistant_evidence_span	assistant_notes
UwvjJZWjPT__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you very much for your positive feedback and your helpful comments. Below we respond to your questions. > This paper seems somewhat related to the PT + FT setting. Mainly out of curiosity, as I think the settings are a little different, do you see any connections? We agree that this paper is related. This paper (which focuses on classification, though see Evron et al. (2022), which focuses on regression) also...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
UwvjJZWjPT__r03	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	"Below, we are providing some additional responses that we did not have space for in our rebuttal: > Lines 85-89: I would do a better job of defining “large initialization” vs “small initialization” for the reader without requiring a reference check by the reader. Thank you for pointing this out! We will change ""large/small initialization"" to ""large/small initial weight magnitude"". > Lines 103-111: The notation in..."	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
cknAewsBhD__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	**W1.** Thank you for your attention to our choice of datasets. We acknowledge that N-CARS [7] is a significant dataset for event classification tasks. However, our research focuses on event-based object detection, which is distinct from event classification. Literature [1,2,3,4] supports our use of the Gen1 and 1Mpx datasets, which are well-established in object detection research, hence their selection for our...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
cknAewsBhD__r04	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for your constructive feedback. We have carefully revised the manuscript based on your suggestions, particularly regarding the clarity of function definitions and the roles of specific modules. We hope these revisions meet your expectations and ask for your reconsideration during the review process. We are committed to addressing any further questions or requirements during the discussion period. **W1.**...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
cuO0DenqMl__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for your strong endorsement of our work. We also believe that WGBoost is a promising direction that connects Wasserstein dynamics and gradient boosting ensemble for the first time. &nbsp; > Authors did not specify details about the hyperparameter selection for Conditional Density Estimation, Classification and OOD Detection tasks. Thank you for raising this point. We will add a clarification about the...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
cuO0DenqMl__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for your constructive feedback to our work. We respond to each of your comments and concerns below. We hope that these responses will open up room for an upward revision of the score of our work. (In our response below, citation numbers such as [9] and [10] correspond to references in our manuscript.) &nbsp; > For a paper on trees, I find the experiments quite small scale and limited ... / ... large scale...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
cuO0DenqMl__r04	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for your strong endorsement of our work. We are delighted that you have found our methodology well-written and intriguing. &nbsp; > Did you compare between the different algorithms (i.e. with and without Wasserstein Hessian preconditioner, and Kernel vs Langevin approximation) on the benchmark of Section 4.2? Thank you for raising this point. So far we have compared them only through the simulation study...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
gcpeEg88R3__r04	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	# Reply 1: We did not mean to alienate readers, and will modify the text according to your suggestions. For the camera ready, we will use your phrasing for the abstract and use more neutral expressions in the introduction, citing papers emanating from [25] as evidence of an active area of research instead. Reply 2: Please see point 1 in the main reply. # Reply 3,5,6,14: We appreciate your judgement and removed the...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
hOcsUrOY0D__r04	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	> The neighbourhood relation is inconsistent: Section 2.1 describes substitute neighbourhood, while Section 2.2 describes add/remove neighbourhood. Thank you for pointing this out! Our analyses are independent of the choice of the neighborhood relation, and our experiments are done with the add-remove relation. We will remove the substitution relation in Section 2.1 paragraph “Setup and notation”, mention that we...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
iEeiZlTbts__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	"Dear reviewer, thank you for your thorough review and helpful suggestions! We also appreciate you mentioning that our paper ""includes many contributions"" and ""could help to move further ACL research toward more promising directions."" Please find our responses and changes below. # Hyperparameters and UED underperformance As rightfully requested by the reviewer, we have performed extensive hyperparameter tuning for..."	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
w7P92BEsb2__r01	ICLR 2025 repro v2	fixed	fixed	4	Figure 6 and Lines 510-530 compare errors and computational costs	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: The specific computational-cost comparison concern is directly answered with cost comparisons.	32.450	label=fixed; bucket=structured_error; disagreement=2; audit_score=19.150	structured_error	19.150	11.500	fixed	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed	Figure 6 and Lines 510-530 compare errors and computational costs	The specific computational-cost comparison concern is directly answered with cost comparisons.
9k0krNzvlV__r02	ICLR 2024 v1	partially_fixed	partially_fixed	4	Added sample-efficiency plots, experiments with multiple keys, and clearer framing of the open-model watermarking contribution.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Attack realism is better supported, but the broader value proposition remains partly argumentative.	30.860	label=partially_fixed; bucket=structured_error; disagreement=3; audit_score=20.620	structured_error	20.620	6.200	partially_fixed	unresolved		regressed	partially_fixed	fixed	partially_fixed	unresolved	unresolved	Added sample-efficiency plots, experiments with multiple keys, and clearer framing of the open-model watermarking contribution.	Attack realism is better supported, but the broader value proposition remains partly argumentative.
ADDCErFzev__r02	ICLR 2024 v1	partially_fixed	partially_fixed	4	Clarified lesioning, fc7 analysis, COCO/NSD comparison, and limitations, but single-architecture/generalization concern remains.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Added fc7 appendix and same-image COCO analysis; broader architecture evidence is still not supplied.	30.860	label=partially_fixed; bucket=structured_error; disagreement=3; audit_score=20.620	structured_error	20.620	6.200	partially_fixed	fixed		regressed	unresolved	partially_fixed	fixed	fixed	fixed	Clarified lesioning, fc7 analysis, COCO/NSD comparison, and limitations, but single-architecture/generalization concern remains.	Added fc7 appendix and same-image COCO analysis; broader architecture evidence is still not supplied.
ADDCErFzev__r04	ICLR 2024 v1	fixed	fixed	4	Answered all concrete questions with fc7 analysis, V1/OTC eigenspectrum analysis, voxel/unit counts, and clarified dropout-layer choice.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Added Appendix analyses for fc7 and human V1, plus explanation of the dropout/robustness criterion.	30.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.620	structured_error	18.620	6.200	fixed	unresolved		regressed	unresolved	partially_fixed	partially_fixed	partially_fixed	partially_fixed	Answered all concrete questions with fc7 analysis, V1/OTC eigenspectrum analysis, voxel/unit counts, and clarified dropout-layer choice.	Added Appendix analyses for fc7 and human V1, plus explanation of the dropout/robustness criterion.
AyXIDfvYg8__r02	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: We thank you for their detailed review and questions. We are pleased to see your recognition of our efforts in presentation. Please find our detailed response below, in addition to the comments in the global response. **For example, consider the simple case of binary classification...**: Thank you for prompting this discussion. The statement regarding...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: theoretical goal-justification concern was answered directly	30.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.620	structured_error	18.620	6.200	fixed	fixed		regressed	unresolved	partially_fixed	unresolved	unresolved	partially_fixed		theoretical goal-justification concern was answered directly
buC4E91xZE__r01	ICLR 2024 v1	partially_fixed	partially_fixed	4	Clarified that only one visual encoder is used, added runtime/FPS, prompt-template ablations, and more explanation for object-agnostic prompts.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Computation and prompt-scope concerns improved, but DPAM still lacks a deeper mechanistic justification.	30.860	label=partially_fixed; bucket=structured_error; disagreement=3; audit_score=20.620	structured_error	20.620	6.200	partially_fixed	unresolved		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	fixed	Clarified that only one visual encoder is used, added runtime/FPS, prompt-template ablations, and more explanation for object-agnostic prompts.	Computation and prompt-scope concerns improved, but DPAM still lacks a deeper mechanistic justification.
buC4E91xZE__r04	ICLR 2024 v1	partially_fixed	partially_fixed	4	Added explicit failure-case analysis, moved S_n and S_a definitions earlier, expanded related work, and supplemented ablations.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Failure modes are now discussed, but the object-agnostic assumption is discussed rather than fundamentally resolved.	30.860	label=partially_fixed; bucket=structured_error; disagreement=3; audit_score=20.620	structured_error	20.620	6.200	partially_fixed	unresolved		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	fixed	Added explicit failure-case analysis, moved S_n and S_a definitions earlier, expanded related work, and supplemented ablations.	Failure modes are now discussed, but the object-agnostic assumption is discussed rather than fundamentally resolved.
dCHbFDsCZz__r01	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: Thank you for your appreciation of our contribution. We have carefully addressed all the questions raised, especially regarding the consistency of our mathematical results. Please find our responses below, and we respectfully request the reviewer to reconsider the overall rating. **Weaknesses:** **1. Although GitHub repo links and other identifying...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: equation and release-plan concerns were explicitly addressed	30.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.620	structured_error	18.620	6.200	fixed	fixed		fixed	partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		equation and release-plan concerns were explicitly addressed
kmn0BhQk7p__r04	ICLR 2024 v1	fixed	fixed	4	Since then we have cross-labeled ~25% of the dataset	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Directly validates the multi-label concern with new agreement numbers.	30.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.620	structured_error	18.620	6.200	fixed	fixed		regressed	partially_fixed	partially_fixed	fixed	fixed	partially_fixed	Since then we have cross-labeled ~25% of the dataset	Directly validates the multi-label concern with new agreement numbers.
tEgrUrUuwA__r01	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: We appreciate your detailed suggestions for our work. We provide the response to your concerns point by point as follows: **Q1: It would be easier for a reader to follow if the same notation would not be used for different purposes. $h$ (page 15) - class homophily metric $h_{i}^{(l)}$ (page 3) - $l$-th layer hidden representation of $v_i$.** **A1:** Thank...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: notation and equation questions were directly resolved	30.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.620	structured_error	18.620	6.200	fixed	partially_fixed		regressed	fixed	fixed	fixed	unresolved	unresolved		notation and equation questions were directly resolved
AZGIwqCyYY__r03	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: We appreciate your thoughtful effort in reviewing this work. We are delighted to hear that the reviewer has recognized the contribution of our work in contrast to many existing works. We have carefully considered the points raised by the reviewer and have revised our manuscript as follows (we also recommend that the reviewer check the overall response)....	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: requested baseline results and CKA clarifications were added	30.841	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.614	structured_error	18.614	6.135	fixed	partially_fixed		fixed	partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		requested baseline results and CKA clarifications were added
lK2V2E2MNv__r01	ICLR 2024 v1	fixed	fixed	4	Rebuttal adds objective ablations and direct evidence that learnable prototype spaces are unstable in this frozen-backbone setting, which answers both the linear-layer motivation and component-analysis requests.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: This one gets real new experiments exactly on the disputed design choice.	30.830	label=fixed; bucket=structured_error; disagreement=2; audit_score=18.610	structured_error	18.610	6.102	fixed	fixed		regressed	fixed	fixed	fixed	fixed	partially_fixed	Rebuttal adds objective ablations and direct evidence that learnable prototype spaces are unstable in this frozen-backbone setting, which answers both the linear-layer motivation and component-analysis requests.	This one gets real new experiments exactly on the disputed design choice.
6ARlSgun7J__r02	ICLR 2024 v1	fixed	fixed	4	Clarified the lambda notation confusion and added explicit lambda tradeoff sweeps across three datasets.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: The key hyperparameter-sensitivity concern is directly resolved.	29.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=17.620	structured_error	17.620	6.200	fixed	unresolved		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed	Clarified the lambda notation confusion and added explicit lambda tradeoff sweeps across three datasets.	The key hyperparameter-sensitivity concern is directly resolved.
BTKAeLqLMw__r01	ICLR 2024 v1	fixed	fixed	4	Added Open LLM Leaderboard benchmarks, more backbone results, inter-annotator agreement details, and cross-set comparability checks for complexity scores.	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Main evaluation-bias and limited-benchmark concerns are substantially closed.	29.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=17.620	structured_error	17.620	6.200	fixed	unresolved		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed	Added Open LLM Leaderboard benchmarks, more backbone results, inter-annotator agreement details, and cross-set comparability checks for complexity scores.	Main evaluation-bias and limited-benchmark concerns are substantially closed.
GN921JHCRw__r03	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: > **While I get the theoretical intuition of clustering (to prevent information loss, by clustering more homogenous content for summarization), it would have been nice to have an empirical demonstration of the effectiveness of clustering. A possible ablation could be: what if we took a balanced tree-style encoding/summarization and simply recursively...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: the requested clustering ablation and related-work fixes were added	29.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=17.620	structured_error	17.620	6.200	fixed	partially_fixed		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		the requested clustering ablation and related-work fixes were added
KTtEICH4TO__r01	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: We thank the reviewer for the effort and positive assessment of our work. > (W1) The model takes the difference between current object pose and target object pose as input. This can bring significant engineering challenge since object segmentation and pose tracking in the real world can be difficult. However, the authors documented their approach very well...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: limitations and coordinate-frame concerns were clearly documented	29.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=17.620	structured_error	17.620	6.200	fixed	fixed		fixed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		limitations and coordinate-frame concerns were clearly documented
OsGUnYOzii__r03	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: **References** We incorporated the suggested references into our work. References [1] and [2] have already been cited in our related work section before. In particular, [2] is the primary work we built upon by extending their approach to simplicial complexes. We believe this is made clear in the current version of the paper already, e.g. in the...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: related-work gap and positioning were directly addressed	29.860	label=fixed; bucket=structured_error; disagreement=2; audit_score=17.620	structured_error	17.620	6.200	fixed	partially_fixed		fixed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		related-work gap and positioning were directly addressed
ONfWFluZBI__r02	ICLR 2025 repro v2	partially_fixed	partially_fixed	4	Appendix I/L/M add non-injective mixing, identifiability discussion, and extra baselines	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Contribution and limitation context is improved, but several theoretical-condition questions remain largely discussion-level.	28.450	label=partially_fixed; bucket=structured_error; disagreement=2; audit_score=19.150	structured_error	19.150	11.500	partially_fixed	unresolved			partially_fixed	fixed	unresolved	unresolved	unresolved	Appendix I/L/M add non-injective mixing, identifiability discussion, and extra baselines	Contribution and limitation context is improved, but several theoretical-condition questions remain largely discussion-level.
odjMSBSWRt__r03	ICLR 2025 repro v2	fixed	fixed	4	All 660 prompts manually reviewed; temperature set to 0; one response per question; agreement metrics added	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Methodology questions about prompt review, sampling, annotator rubric, and agreement are directly answered.	23.950	label=fixed; bucket=model_high_conflict; disagreement=2; audit_score=11.150	model_high_conflict	11.150	11.500	fixed	unresolved			partially_fixed	fixed	fixed	unresolved	fixed	All 660 prompts manually reviewed; temperature set to 0; one response per question; agreement metrics added	Methodology questions about prompt review, sampling, annotator rubric, and agreement are directly answered.
PwxYoMvmvy__r04	ICLR 2025 repro v2	fixed	fixed	4	Removed misleading “our approach”; added experiments validating dimension-specific subgraphs, degree effects, and oversmoothing	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: The main experimental-alignment critique is directly addressed with added and corrected experiments.	23.450	label=fixed; bucket=structured_error; disagreement=1; audit_score=12.150	structured_error	12.150	11.500	fixed	unresolved			partially_fixed	unresolved	partially_fixed	unresolved	partially_fixed	Removed misleading “our approach”; added experiments validating dimension-specific subgraphs, degree effects, and oversmoothing	The main experimental-alignment critique is directly addressed with added and corrected experiments.
ONfWFluZBI__r04	ICLR 2025 repro v2	fixed	fixed	4	Appendix L adds MCC/component-wise discussion and Appendix M compares TCL, PCL, and TDRL	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Requested baseline and identifiability-metric additions are directly made, with code shared.	21.500	label=fixed; bucket=structured_error; disagreement=1; audit_score=11.500	structured_error	11.500	5.000	fixed	partially_fixed			partially_fixed	fixed	partially_fixed	partially_fixed	partially_fixed	Appendix L adds MCC/component-wise discussion and Appendix M compares TCL, PCL, and TDRL	Requested baseline and identifiability-metric additions are directly made, with code shared.
odjMSBSWRt__r04	ICLR 2025 repro v2	partially_fixed	partially_fixed	4	Argues conversational AI dark patterns analogize to disguised ads, nagging, confirmshaming, and harmful generation	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Theoretical grounding is expanded, but the reviewer framed this as a deep conceptual concern unlikely to be fully fixed in rebuttal.	19.950	label=partially_fixed; bucket=model_high_conflict; disagreement=2; audit_score=11.150	model_high_conflict	11.150	11.500	partially_fixed	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed	Argues conversational AI dark patterns analogize to disguised ads, nagging, confirmshaming, and harmful generation	Theoretical grounding is expanded, but the reviewer framed this as a deep conceptual concern unlikely to be fully fixed in rebuttal.
odjMSBSWRt__r01	ICLR 2025 repro v2	partially_fixed	partially_fixed	4	Uses three annotator models and adds a statistical test for annotator model-family bias	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Annotator-bias concern is addressed, but demographics, prompt stability, and qualitative examples are not fully resolved.	17.500	label=partially_fixed; bucket=structured_error; disagreement=1; audit_score=11.500	structured_error	11.500	5.000	partially_fixed	fixed			partially_fixed	fixed	fixed	fixed	fixed	Uses three annotator models and adds a statistical test for annotator model-family bias	Annotator-bias concern is addressed, but demographics, prompt stability, and qualitative examples are not fully resolved.
